date,open,high,low,close,volume,average,barcount
2020-06-01 12:40:00,305.4,305.63,305.33,305.61,5295,305.476,2617
2020-06-01 12:50:00,305.6,305.67,305.4,305.5,5809,305.529,2814
2020-06-01 13:00:00,305.5,305.89,305.47,305.78,5347,305.737,2629
2020-06-01 13:10:00,305.79,305.95,305.67,305.82,6260,305.82,2765
2020-06-01 13:20:00,305.81,306.11,305.78,306.0,6286,305.947,3180
2020-06-01 13:30:00,305.99,306.2,305.88,306.14,6670,306.024,3161
2020-06-01 13:40:00,306.14,306.21,306.01,306.03,5614,306.13,2705
2020-06-01 13:50:00,306.04,306.1,305.76,305.91,5763,305.912,2949
2020-06-01 14:00:00,305.91,305.99,305.77,305.93,4738,305.899,2910
2020-06-01 14:10:00,305.93,305.97,305.65,305.79,5257,305.806,2682
2020-06-01 14:20:00,305.78,305.81,305.55,305.56,5102,305.643,2842
2020-06-01 14:30:00,305.55,305.9,305.47,305.83,7800,305.7,3697
2020-06-01 14:40:00,305.82,305.95,305.73,305.92,7227,305.846,4018
2020-06-01 14:50:00,305.92,306.04,305.88,305.98,7288,305.958,3826
2020-06-01 15:00:00,305.99,306.15,305.71,305.94,9588,305.974,5120
2020-06-01 15:10:00,305.94,305.98,305.41,305.73,13804,305.618,5571
2020-06-01 15:20:00,305.73,305.94,305.66,305.84,5937,305.822,3273
2020-06-01 15:30:00,305.84,306.02,305.44,305.49,13055,305.719,6445
2020-06-01 15:40:00,305.48,305.69,305.3,305.44,17276,305.474,7750
2020-06-01 15:50:00,305.45,305.9,305.25,305.58,36539,305.656,16049
2020-06-01 16:00:00,305.58,305.62,305.11,305.54,16601,305.477,2580
2020-06-01 16:10:00,305.55,305.75,305.54,305.7,3408,305.649,740
2020-06-01 16:20:00,305.7,305.75,305.55,305.74,1151,305.633,155
2020-06-01 16:30:00,305.72,305.85,305.57,305.85,573,305.694,132
2020-06-01 16:40:00,305.82,305.86,305.55,305.73,814,305.718,243
2020-06-01 16:50:00,305.73,305.77,305.71,305.75,490,305.736,117
2020-06-01 17:00:00,305.68,305.75,305.56,305.56,372,305.638,52
2020-06-01 17:10:00,305.63,305.7,305.55,305.62,116,305.599,31
2020-06-01 17:20:00,305.62,305.69,305.61,305.62,69,305.655,16
2020-06-01 17:30:00,305.63,305.67,305.58,305.6,50,305.614,20
2020-06-01 17:40:00,305.6,305.66,305.55,305.66,18,305.621,7
2020-06-01 17:50:00,305.63,305.63,305.54,305.54,275,305.567,70
2020-06-01 18:00:00,305.54,305.72,305.45,305.45,555,305.596,136
2020-06-01 18:10:00,305.44,305.53,305.43,305.5,189,305.458,45
2020-06-01 18:20:00,305.47,305.77,305.46,305.74,400,305.675,80
2020-06-01 18:30:00,305.75,305.76,305.38,305.42,648,305.467,142
2020-06-01 18:40:00,305.48,305.48,304.58,304.7,2386,305.148,487
2020-06-01 18:50:00,304.73,305.02,304.56,304.93,849,304.785,238
2020-06-01 19:00:00,304.8,304.87,304.17,304.25,603,304.48,196
2020-06-01 19:10:00,304.22,304.38,303.88,304.25,2286,304.142,522
2020-06-01 19:20:00,304.25,304.5,304.02,304.23,1115,304.269,215
2020-06-01 19:30:00,304.33,304.64,304.27,304.57,293,304.493,82
2020-06-01 19:40:00,304.49,304.53,304.18,304.24,487,304.298,112
2020-06-01 19:50:00,304.26,304.45,304.0,304.19,749,304.198,197
2020-06-02 04:00:00,305.53,306.09,305.52,306.03,182,305.735,43
2020-06-02 04:10:00,306.15,306.52,306.15,306.52,92,306.402,31
2020-06-02 04:20:00,306.5,306.58,306.47,306.58,12,306.528,9
2020-06-02 04:30:00,306.56,306.94,306.56,306.93,97,306.765,36
2020-06-02 04:40:00,306.81,307.23,306.81,307.08,134,307.057,46
2020-06-02 04:50:00,307.1,307.16,306.91,306.91,86,307.001,28
2020-06-02 05:00:00,306.91,307.16,306.91,307.12,43,307.073,14
2020-06-02 05:10:00,307.03,307.03,306.91,306.91,4,306.97,4
2020-06-02 05:20:00,306.91,307.21,306.81,307.21,146,306.956,46
2020-06-02 05:30:00,307.21,307.64,307.21,307.58,251,307.382,64
2020-06-02 05:40:00,307.65,307.88,307.65,307.73,124,307.777,40
2020-06-02 05:50:00,307.68,307.69,307.63,307.63,68,307.648,27
2020-06-02 06:00:00,307.57,307.68,307.56,307.68,67,307.629,22
2020-06-02 06:10:00,307.65,307.7,307.49,307.49,36,307.596,15
2020-06-02 06:20:00,307.55,307.62,307.43,307.6,84,307.528,24
2020-06-02 06:30:00,307.56,307.56,307.43,307.53,37,307.486,17
2020-06-02 06:40:00,307.5,307.75,307.5,307.55,294,307.636,74
2020-06-02 06:50:00,307.55,307.55,307.36,307.41,217,307.421,55
2020-06-02 07:00:00,307.37,307.42,307.2,307.31,576,307.297,151
2020-06-02 07:10:00,307.33,307.33,307.25,307.25,264,307.27,54
2020-06-02 07:20:00,307.22,307.25,306.98,307.13,216,307.131,68
2020-06-02 07:30:00,307.1,307.2,307.0,307.12,123,307.129,34
2020-06-02 07:40:00,307.13,307.25,307.13,307.2,87,307.193,26
2020-06-02 07:50:00,307.2,307.2,306.8,306.97,437,306.953,95
2020-06-02 08:00:00,307.25,307.4,304.02,306.9,1701,306.789,298
2020-06-02 08:10:00,306.88,307.16,306.8,307.13,775,307.035,165
2020-06-02 08:20:00,307.05,307.13,307.0,307.05,409,307.051,74
2020-06-02 08:30:00,307.03,307.22,307.0,307.2,654,307.09,161
2020-06-02 08:40:00,307.2,307.2,306.5,306.64,1324,306.852,359
2020-06-02 08:50:00,306.65,306.77,306.54,306.7,713,306.691,202
2020-06-02 09:00:00,306.74,306.78,306.32,306.42,1385,306.431,345
2020-06-02 09:10:00,306.42,306.65,306.4,306.65,1160,306.535,292
2020-06-02 09:20:00,306.66,306.66,306.44,306.55,2082,306.562,633
2020-06-02 09:30:00,306.55,306.6,305.52,305.98,28448,306.192,12917
2020-06-02 09:40:00,305.99,306.12,305.55,305.84,17619,305.837,8672
2020-06-02 09:50:00,305.85,306.29,305.75,306.27,12331,306.094,6025
2020-06-02 10:00:00,306.28,306.64,306.28,306.51,14658,306.487,7849
2020-06-02 10:10:00,306.52,306.61,306.29,306.61,11200,306.449,5797
2020-06-02 10:20:00,306.61,307.18,306.6,307.16,15988,306.951,7606
2020-06-02 10:30:00,307.17,307.26,306.86,307.04,13271,307.099,6874
2020-06-02 10:40:00,307.02,307.14,306.03,306.03,15426,306.586,7916
2020-06-02 10:50:00,306.05,306.48,305.83,306.39,17721,306.143,8309
2020-06-02 11:00:00,306.37,306.41,305.2,305.31,22369,305.712,10758
2020-06-02 11:10:00,305.34,305.79,305.1,305.78,13902,305.455,7475
2020-06-02 11:20:00,305.8,306.07,305.7,305.75,11062,305.88,5424
2020-06-02 11:30:00,305.75,306.21,305.57,305.98,10850,305.95,5700
2020-06-02 11:40:00,306.01,306.34,305.87,306.14,8734,306.168,4647
2020-06-02 11:50:00,306.13,306.15,305.65,305.86,8336,305.918,4191
2020-06-02 12:00:00,305.84,306.15,305.76,306.13,5584,306.033,2951
2020-06-02 12:10:00,306.14,306.33,306.06,306.28,8311,306.227,4052
2020-06-02 12:20:00,306.27,306.47,306.18,306.46,7084,306.324,3933
2020-06-02 12:30:00,306.46,306.47,306.24,306.35,4849,306.363,2415
2020-06-02 12:40:00,306.35,306.55,306.24,306.47,5336,306.468,2610
2020-06-02 12:50:00,306.47,306.54,306.34,306.41,4076,306.421,2088
2020-06-02 13:00:00,306.42,306.84,306.37,306.83,7786,306.671,3674
2020-06-02 13:10:00,306.82,306.97,306.74,306.93,8761,306.867,3746
2020-06-02 13:20:00,306.93,306.95,306.76,306.89,7037,306.877,3368
2020-06-02 13:30:00,306.89,307.03,306.73,307.0,5876,306.912,2923
2020-06-02 13:40:00,307.0,307.14,306.91,307.02,10773,307.058,4100
2020-06-02 13:50:00,307.02,307.1,306.94,307.06,5518,307.01,2994
2020-06-02 14:00:00,307.06,307.19,306.6,306.75,11348,306.916,4721
2020-06-02 14:10:00,306.74,307.12,306.62,307.1,7404,306.83,3652
2020-06-02 14:20:00,307.1,307.1,306.58,306.72,9042,306.874,3269
2020-06-02 14:30:00,306.7,306.77,306.15,306.22,13146,306.339,5745
2020-06-02 14:40:00,306.23,306.77,306.22,306.76,6683,306.524,3207
2020-06-02 14:50:00,306.76,306.94,306.67,306.79,7109,306.813,3272
2020-06-02 15:00:00,306.79,306.89,306.32,306.39,11472,306.599,5316
2020-06-02 15:10:00,306.39,306.62,306.24,306.51,10000,306.429,4442
2020-06-02 15:20:00,306.5,306.7,306.03,306.43,18727,306.297,9465
2020-06-02 15:30:00,306.44,306.66,306.19,306.63,15446,306.421,7949
2020-06-02 15:40:00,306.63,307.1,306.5,307.05,29110,306.72,11987
2020-06-02 15:50:00,307.05,308.13,307.05,308.12,95170,307.672,34576
2020-06-02 16:00:00,308.13,308.14,307.72,307.76,25451,308.012,3896
2020-06-02 16:10:00,307.76,308.08,307.76,307.96,2994,307.938,926
2020-06-02 16:20:00,307.96,308.07,307.95,308.05,1349,308.02,307
2020-06-02 16:30:00,308.03,308.18,307.93,308.1,1435,308.06,367
2020-06-02 16:40:00,308.15,308.24,308.12,308.2,480,308.169,124
2020-06-02 16:50:00,308.2,308.21,308.08,308.1,1031,308.116,200
2020-06-02 17:00:00,308.12,308.13,308.06,308.13,347,308.119,51
2020-06-02 17:10:00,308.15,308.21,308.14,308.2,433,308.198,93
2020-06-02 17:20:00,308.18,308.18,308.12,308.17,63,308.138,35
2020-06-02 17:30:00,308.12,308.2,308.05,308.05,265,308.125,58
2020-06-02 17:40:00,308.06,308.15,308.05,308.14,83,308.112,44
2020-06-02 17:50:00,308.08,308.2,308.07,308.14,185,308.144,78
2020-06-02 18:00:00,308.16,308.32,307.85,307.93,1027,308.025,251
2020-06-02 18:10:00,307.89,307.96,307.79,307.88,1210,307.877,170
2020-06-02 18:20:00,307.85,308.0,307.8,308.0,390,307.864,78
2020-06-02 18:30:00,307.96,308.04,307.93,307.94,163,307.958,43
2020-06-02 18:40:00,307.9,307.98,307.86,307.98,48,307.927,18
2020-06-02 18:50:00,308.0,308.03,307.85,307.93,187,307.901,35
2020-06-02 19:00:00,307.95,308.05,307.92,308.0,74,308.0,23
2020-06-02 19:10:00,308.02,308.16,308.02,308.11,332,308.1,74
2020-06-02 19:20:00,308.1,308.75,308.1,308.73,854,308.568,245
2020-06-02 19:30:00,308.69,308.99,308.69,308.8,995,308.868,200
2020-06-02 19:40:00,308.8,309.0,308.7,308.99,318,308.857,94
2020-06-02 19:50:00,308.99,309.07,308.81,308.89,481,308.925,141
2020-06-03 04:00:00,309.25,309.35,309.03,309.03,64,309.2,25
2020-06-03 04:10:00,309.02,309.02,308.84,308.84,60,308.899,11
2020-06-03 04:20:00,309.03,309.13,309.0,309.13,22,309.043,10
2020-06-03 04:30:00,309.13,309.41,309.06,309.08,75,309.125,19
2020-06-03 04:40:00,309.13,309.22,309.03,309.06,47,309.134,13
2020-06-03 04:50:00,309.11,309.36,309.11,309.36,21,309.194,7
2020-06-03 05:00:00,309.17,309.27,309.17,309.26,4,309.227,4
2020-06-03 05:10:00,309.28,309.35,309.28,309.3,32,309.306,8
2020-06-03 05:20:00,309.23,309.54,309.23,309.46,124,309.441,34
2020-06-03 05:30:00,309.74,309.8,309.63,309.66,156,309.758,34
2020-06-03 05:40:00,309.71,309.76,309.51,309.61,132,309.665,34
2020-06-03 05:50:00,309.71,309.81,309.63,309.65,35,309.694,19
2020-06-03 06:00:00,309.65,309.65,309.14,309.31,175,309.332,49
2020-06-03 06:10:00,309.31,309.68,309.31,309.44,79,309.522,28
2020-06-03 06:20:00,309.41,309.54,309.41,309.5,48,309.482,13
2020-06-03 06:30:00,309.58,309.58,309.4,309.41,66,309.458,22
2020-06-03 06:40:00,309.44,309.53,309.42,309.46,16,309.461,9
2020-06-03 06:50:00,309.4,309.54,309.0,309.19,222,309.326,66
2020-06-03 07:00:00,309.14,309.27,309.1,309.25,407,309.189,99
2020-06-03 07:10:00,309.25,309.45,309.25,309.41,372,309.366,87
2020-06-03 07:20:00,309.4,309.4,309.08,309.24,383,309.218,108
2020-06-03 07:30:00,309.24,309.25,309.02,309.21,330,309.123,83
2020-06-03 07:40:00,309.24,309.44,309.2,309.43,237,309.344,74
2020-06-03 07:50:00,309.44,309.69,309.44,309.48,657,309.568,154
2020-06-03 08:00:00,309.21,309.65,308.75,309.42,1039,309.406,208
2020-06-03 08:10:00,309.4,309.91,309.4,309.87,1132,309.721,328
2020-06-03 08:20:00,309.89,310.0,309.73,309.74,1416,309.866,291
2020-06-03 08:30:00,309.75,309.9,309.71,309.82,1498,309.821,371
2020-06-03 08:40:00,309.81,309.9,309.69,309.76,1631,309.791,360
2020-06-03 08:50:00,309.77,310.18,309.7,309.96,1946,310.047,425
2020-06-03 09:00:00,309.94,310.11,309.85,310.1,952,309.948,225
2020-06-03 09:10:00,310.07,310.15,310.0,310.12,1392,310.082,278
2020-06-03 09:20:00,310.1,310.46,310.1,310.24,3688,310.284,864
2020-06-03 09:30:00,310.23,310.86,309.94,310.18,45025,310.339,18084
2020-06-03 09:40:00,310.19,310.64,310.16,310.43,19921,310.438,9991
2020-06-03 09:50:00,310.45,310.79,310.17,310.57,21886,310.527,10591
2020-06-03 10:00:00,310.58,310.95,310.51,310.73,23327,310.733,10879
2020-06-03 10:10:00,310.75,310.85,310.45,310.75,11836,310.659,6500
2020-06-03 10:20:00,310.75,310.97,310.53,310.92,10525,310.781,5139
2020-06-03 10:30:00,310.91,311.14,310.77,311.02,15342,311.016,7302
2020-06-03 10:40:00,311.02,311.23,310.88,311.22,12735,311.077,5836
2020-06-03 10:50:00,311.23,311.36,311.01,311.01,13232,311.197,6657
2020-06-03 11:00:00,311.01,311.69,310.97,311.63,16212,311.438,7313
2020-06-03 11:10:00,311.63,311.96,311.53,311.76,12530,311.761,6250
2020-06-03 11:20:00,311.76,311.81,311.51,311.66,13943,311.652,6310
2020-06-03 11:30:00,311.66,312.06,311.54,311.82,13745,311.831,6502
2020-06-03 11:40:00,311.83,311.94,311.51,311.8,11562,311.752,5764
2020-06-03 11:50:00,311.79,311.89,311.62,311.72,8242,311.714,4513
2020-06-03 12:00:00,311.72,311.74,311.4,311.42,15739,311.643,5948
2020-06-03 12:10:00,311.43,311.56,311.22,311.32,12424,311.394,5942
2020-06-03 12:20:00,311.34,311.57,311.22,311.55,10099,311.348,4648
2020-06-03 12:30:00,311.55,311.72,311.53,311.62,10275,311.649,3968
2020-06-03 12:40:00,311.63,311.71,311.36,311.39,6331,311.56,3186
2020-06-03 12:50:00,311.38,311.53,311.19,311.22,6572,311.354,3262
2020-06-03 13:00:00,311.23,311.43,311.13,311.33,7786,311.287,4014
2020-06-03 13:10:00,311.33,311.52,311.27,311.51,4411,311.407,2135
2020-06-03 13:20:00,311.49,311.66,311.46,311.55,7765,311.577,3255
2020-06-03 13:30:00,311.56,311.67,311.39,311.47,4823,311.501,2551
2020-06-03 13:40:00,311.47,311.67,311.31,311.31,4639,311.513,2430
2020-06-03 13:50:00,311.32,311.4,311.19,311.36,7172,311.317,3187
2020-06-03 14:00:00,311.36,312.04,311.3,311.81,17018,311.843,7404
2020-06-03 14:10:00,311.82,312.02,311.8,312.01,9113,311.913,4013
2020-06-03 14:20:00,312.0,312.16,311.89,312.03,10621,312.049,4683
2020-06-03 14:30:00,312.03,312.34,311.84,312.2,12854,312.084,5861
2020-06-03 14:40:00,312.22,312.38,312.11,312.19,10624,312.221,4700
2020-06-03 14:50:00,312.19,312.38,312.11,312.13,12233,312.268,5507
2020-06-03 15:00:00,312.13,312.27,311.93,312.17,13262,312.096,5983
2020-06-03 15:10:00,312.17,312.34,312.08,312.28,13557,312.207,6346
2020-06-03 15:20:00,312.28,312.69,312.0,312.6,21279,312.441,9506
2020-06-03 15:30:00,312.6,312.83,312.38,312.78,23988,312.581,9924
2020-06-03 15:40:00,312.78,313.07,312.59,312.99,39361,312.838,14506
2020-06-03 15:50:00,313.0,313.22,312.04,312.21,78538,312.493,30094
2020-06-03 16:00:00,312.21,312.22,311.86,312.09,19941,312.105,2868
2020-06-03 16:10:00,312.09,312.29,311.98,312.07,4780,312.07,1054
2020-06-03 16:20:00,312.06,312.2,312.04,312.1,1309,312.109,293
2020-06-03 16:30:00,312.1,312.29,312.04,312.05,8463,312.258,390
2020-06-03 16:40:00,312.05,312.2,312.0,312.1,2176,312.1,356
2020-06-03 16:50:00,312.06,312.28,312.02,312.1,2154,312.187,109
2020-06-03 17:00:00,312.03,312.18,312.03,312.15,321,312.131,76
2020-06-03 17:10:00,312.16,312.28,312.11,312.12,5173,312.276,84
2020-06-03 17:20:00,312.12,312.17,312.12,312.16,36,312.156,22
2020-06-03 17:30:00,312.15,312.16,312.1,312.1,74,312.127,24
2020-06-03 17:40:00,312.15,312.19,312.1,312.1,143,312.147,49
2020-06-03 17:50:00,312.15,312.15,312.11,312.12,94,312.134,38
2020-06-03 18:00:00,312.12,312.15,311.55,311.65,1236,311.772,350
2020-06-03 18:10:00,311.7,311.8,311.6,311.69,366,311.659,100
2020-06-03 18:20:00,311.69,312.29,311.6,311.65,1051,312.153,55
2020-06-03 18:30:00,311.69,312.02,311.68,311.98,173,311.907,39
2020-06-03 18:40:00,311.91,312.0,311.78,311.89,227,311.936,41
2020-06-03 18:50:00,311.88,312.09,311.88,312.02,303,312.026,64
2020-06-03 19:00:00,312.03,312.33,312.03,312.3,394,312.152,108
2020-06-03 19:10:00,312.33,312.34,312.19,312.27,174,312.277,53
2020-06-03 19:20:00,312.18,312.54,312.18,312.49,344,312.421,84
2020-06-03 19:30:00,312.5,312.95,312.47,312.86,1430,312.722,266
2020-06-03 19:40:00,312.81,312.95,312.7,312.8,559,312.837,128
2020-06-03 19:50:00,312.8,312.81,312.62,312.65,1687,312.699,343
2020-06-04 04:00:00,311.5,311.5,311.05,311.34,238,311.206,96
2020-06-04 04:10:00,311.37,311.57,311.22,311.22,62,311.326,23
2020-06-04 04:20:00,311.3,311.39,311.12,311.17,35,311.26,22
2020-06-04 04:30:00,311.22,311.22,311.0,311.0,25,311.04,16
2020-06-04 04:40:00,311.0,311.1,310.97,310.97,23,311.03,15
2020-06-04 04:50:00,311.0,311.05,310.95,310.95,18,310.996,7
2020-06-04 05:00:00,310.95,310.98,310.86,310.98,55,310.929,19
2020-06-04 05:10:00,310.93,311.05,310.85,310.91,57,311.003,19
2020-06-04 05:20:00,310.9,310.9,310.46,310.48,135,310.59,52
2020-06-04 05:30:00,310.48,310.56,310.45,310.56,130,310.52,24
2020-06-04 05:40:00,310.6,310.6,310.37,310.38,97,310.468,40
2020-06-04 05:50:00,310.37,310.46,310.31,310.36,109,310.37,34
2020-06-04 06:00:00,310.31,310.46,310.3,310.32,166,310.388,41
2020-06-04 06:10:00,310.34,310.58,310.31,310.56,189,310.428,54
2020-06-04 06:20:00,310.56,310.62,310.54,310.62,92,310.569,30
2020-06-04 06:30:00,310.63,310.68,310.54,310.54,109,310.633,32
2020-06-04 06:40:00,310.59,310.59,310.26,310.3,281,310.406,68
2020-06-04 06:50:00,310.33,310.7,310.31,310.7,538,310.448,75
2020-06-04 07:00:00,310.66,310.83,310.55,310.71,1135,310.734,275
2020-06-04 07:10:00,310.69,310.84,310.65,310.76,943,310.745,247
2020-06-04 07:20:00,310.77,310.83,310.65,310.81,520,310.742,143
2020-06-04 07:30:00,310.8,310.88,310.58,310.58,772,310.743,230
2020-06-04 07:40:00,310.61,311.31,310.42,311.1,5266,311.048,1120
2020-06-04 07:50:00,311.11,311.63,310.99,311.33,2980,311.321,635
2020-06-04 08:00:00,310.66,311.75,310.33,311.32,2150,311.258,546
2020-06-04 08:10:00,311.32,311.32,310.88,311.07,1153,311.048,290
2020-06-04 08:20:00,311.02,311.17,310.9,311.08,659,311.037,175
2020-06-04 08:30:00,311.0,311.21,310.17,310.47,3891,310.533,952
2020-06-04 08:40:00,310.48,310.48,309.79,310.18,3705,310.041,918
2020-06-04 08:50:00,310.17,310.55,310.12,310.44,1799,310.3,501
2020-06-04 09:00:00,310.44,310.96,310.35,310.77,1818,310.689,472
2020-06-04 09:10:00,310.77,311.0,310.72,310.86,708,310.854,199
2020-06-04 09:20:00,310.82,311.28,310.82,311.11,2117,311.111,564
2020-06-04 09:30:00,311.11,311.49,310.96,311.21,25188,311.212,10884
2020-06-04 09:40:00,311.21,311.54,311.08,311.45,17287,311.319,9061
2020-06-04 09:50:00,311.44,312.25,311.4,312.09,21337,311.952,9605
2020-06-04 10:00:00,312.08,312.38,311.93,312.21,21314,312.164,9842
2020-06-04 10:10:00,312.2,312.64,311.89,312.58,17310,312.266,7539
2020-06-04 10:20:00,312.58,312.66,312.05,312.56,15478,312.303,6381
2020-06-04 10:30:00,312.55,313.0,312.51,312.8,16354,312.806,7371
2020-06-04 10:40:00,312.81,312.94,312.39,312.79,12318,312.652,5921
2020-06-04 10:50:00,312.8,312.86,312.49,312.77,7532,312.73,3624
2020-06-04 11:00:00,312.78,312.89,312.03,312.07,13115,312.431,6502
2020-06-04 11:10:00,312.08,312.12,311.11,311.31,21524,311.59,10939
2020-06-04 11:20:00,311.3,311.72,311.08,311.38,20711,311.37,10028
2020-06-04 11:30:00,311.38,311.74,311.23,311.72,14239,311.556,7223
2020-06-04 11:40:00,311.71,311.84,311.26,311.31,10839,311.518,5811
2020-06-04 11:50:00,311.31,311.64,311.2,311.53,9787,311.439,4809
2020-06-04 12:00:00,311.53,311.74,311.39,311.58,7366,311.509,3969
2020-06-04 12:10:00,311.6,311.61,311.1,311.5,9115,311.382,4418
2020-06-04 12:20:00,311.5,311.75,311.29,311.36,9743,311.536,5012
2020-06-04 12:30:00,311.36,311.36,310.55,310.82,16380,310.877,7791
2020-06-04 12:40:00,310.83,310.94,310.5,310.54,10059,310.687,5256
2020-06-04 12:50:00,310.53,310.78,310.48,310.5,10686,310.613,4844
2020-06-04 13:00:00,310.5,310.9,310.39,310.87,12666,310.608,6600
2020-06-04 13:10:00,310.86,310.92,310.75,310.78,7078,310.825,3455
2020-06-04 13:20:00,310.77,310.82,310.51,310.53,7190,310.664,3615
2020-06-04 13:30:00,310.54,311.09,310.54,311.08,10440,310.841,4899
2020-06-04 13:40:00,311.08,311.61,310.98,311.5,16241,311.365,7284
2020-06-04 13:50:00,311.5,311.68,311.41,311.51,6503,311.52,3342
2020-06-04 14:00:00,311.5,311.69,311.25,311.36,10548,311.474,5148
2020-06-04 14:10:00,311.37,311.64,311.25,311.49,9070,311.478,3980
2020-06-04 14:20:00,311.5,311.58,311.34,311.52,6798,311.45,3419
2020-06-04 14:30:00,311.53,311.62,310.79,311.03,15034,311.115,5946
2020-06-04 14:40:00,311.03,311.12,310.71,311.12,9704,310.915,4439
2020-06-04 14:50:00,311.11,311.16,310.14,310.15,14506,310.662,7268
2020-06-04 15:00:00,310.14,310.59,309.65,309.89,17615,310.152,8756
2020-06-04 15:10:00,309.9,310.04,309.08,309.77,24298,309.568,12361
2020-06-04 15:20:00,309.78,310.11,309.6,310.09,17241,309.897,8370
2020-06-04 15:30:00,310.1,310.8,310.03,310.2,23665,310.448,9806
2020-06-04 15:40:00,310.19,310.57,310.07,310.49,19444,310.307,8985
2020-06-04 15:50:00,310.52,311.34,309.94,311.31,48923,310.633,20882
2020-06-04 16:00:00,311.29,311.45,311.15,311.32,18213,311.34,3242
2020-06-04 16:10:00,311.35,311.44,311.25,311.32,3188,311.344,663
2020-06-04 16:20:00,311.33,311.42,311.31,311.35,2487,311.366,214
2020-06-04 16:30:00,311.39,311.78,311.39,311.76,959,311.58,290
2020-06-04 16:40:00,311.75,311.95,311.75,311.86,800,311.853,285
2020-06-04 16:50:00,311.87,311.88,311.69,311.7,913,311.782,212
