time,tickAttribBidAsk,priceBid,priceAsk,sizeBid,sizeAsk
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,2700,6000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,6000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,5900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,5800
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,5700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,5600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,5500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,5000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,4500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,4400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,4300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,3800
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,2700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,2200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,2000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,2200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,1700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,1200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,1200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,1300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,2400,1300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,2400,1400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,2600,1400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,2700,1400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,2700,1300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,2800,1300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,2900,1300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3000,1300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3100,1300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3200,1300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3200,1100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3200,1000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3400,1000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,1000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,400,1000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,400,900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,800,700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,800,600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,800,500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,800,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,900,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1100,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1200,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1200,900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1200,1400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1200,900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1200,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1300,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1300,900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1300,1900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1400,1900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1400,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1100,2900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1100,1400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,1400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1100,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1200,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1300,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1800,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1300,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1600,400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1600,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1800,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1900,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2000,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2500,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2500,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2000,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2200,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2300,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2400,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2500,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,3000,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2900,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2800,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2800,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2800,2300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2800,2200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2800,1700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2700,1700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2200,1700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2100,1700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2000,1700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2000,1800
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,2000,1900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1900,1900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1700,1900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1700,2000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1700,1900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1400,1900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1400,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1400,2900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1300,2900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1300,2400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1200,2900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1200,3400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1200,3900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1200,4900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1200,5400
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1200,5600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1200,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1100,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.13,1100,4200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1100,500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,1500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,2000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,900,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1200,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,2500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,2600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,700,2600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,700,2800
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,700,2900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,700,3000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,700,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3200,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3100,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3200,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3300,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3400,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3600,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3600,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3600,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3400,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3400,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3300,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3200,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3100,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3000,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3000,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3100,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3200,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3300,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3400,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,3600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,3800
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,4000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3400,4000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3300,4000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3200,4000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3100,4000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3100,4500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3100,4600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3300,4600
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3300,4500
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3300,4300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,4300
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3600,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3900,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,4100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,4000
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,3900
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3600,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3900,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,4100,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,4200,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,4000,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,300,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,100,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3100,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3300,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3500,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3600,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,3700
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,3200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,3200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,3100
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,3200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,3200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3600,3200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3700,3200
2020-08-28 11:41:37-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,3800,3200
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.1,349.12,4200,3200
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,400,3200
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,3200
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,2600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,400,2600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,500,2600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,300,2600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,200,2600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,400,2600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,500,2600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,300,2600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,500,1600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,1100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,600
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,600,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,800,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1000,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1200,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1300,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1700,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,1800,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,2100,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,2500,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,2700,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,2800,100
2020-08-28 11:41:38-04:00,"TickAttribBidAsk(bidPastLow=False, askPastHigh=False)",349.11,349.12,2900,100
